campaign_name,campaign_status,campaign_id,ad_group_id,ad_group_name,metrics_clicks,metrics_conversions,metrics_conversions_by_conversion_date,ad_group_ad_status,ad_group_ad_ad_id,final_urls,keyword
PC Cleaner_ENG_UK_SEARCH,2,14000585253,125531529816,Ccleaner,1603,21.22951,21.22951,2,535327818462,['https://www.pchelpsoft.com/static/lp/pc-cleaner/uk/?tracking=PH_EN_PP_GO_SE_PCC_UK&keyword={keyword}&campaignID=ADWORDS'],ccleaner free
PC Cleaner_DE_SEARCH,2,137045143,7278498943,Windows aufräumen - PH,1107,21.227406,21.227406,2,463889122504,['https://www.pchelpsoft.com/static/lp/pc-cleaner/de/?tracking=PH_DE_PP_GO_SE_PCC&keyword={keyword}&campaignID=ADWORDS'],reparatur tool kostenlos
PC Cleaner_NO_SEARCH,3,134654983,7143106423,Ccleaner- PH,2352,21.195525,21.195525,2,251010550203,['https://www.pchelpsoft.com/static/lp/pc-cleaner/no/?tracking=PH_NO_PP_GO_SE_PCC&keyword={keyword}&campaignID=ADWORDS'],ccleaner
PC Cleaner_FR_SEARCH,2,135863623,7211233543,Ccleaner - EX - PRIME,2784,21.17126,21.17126,3,466833605401,['https://www.pchelpsoft.com/static/lp/pc-cleaner/fr/?tracking=PH_FR_PP_GO_SE_PCC&keyword={keyword}&campaignID=ADWORDS'],ccleaner
PC Cleaner_ENG_ROW_SEARCH,2,129332503,6478937503,Ccleaner-EX,8956,21.166667,21.166667,2,250583296275,['https://www.pchelpsoft.com/static/lp/pc-cleaner/en/?tracking=PH_EN_PP_GO_SE_PCC_ROW&keyword={keyword}&campaignID=ADWORDS'],ccleaner
PC Cleaner_ENG_AUSTRALIA_CAN_NZ_SEARCH,2,128904343,34938150192,Fix Computer - PH,1075,21.095708,21.095708,2,640102132749,['https://www.pchelpsoft.com/static/lp/pc-cleaner/uk/fix-windows-issues/?tracking=PH_EN_PP_GO_SE_PCC&keyword={keyword}&campaignID=ADWORDS'],fix computer
PC Cleaner_DE_SEARCH,2,137045143,7278498943,Windows aufräumen - PH,1326,21.068619,21.068619,2,593838806564,['https://www.pchelpsoft.com/static/lp/pc-cleaner/de/?tracking=PH_DE_PP_GO_SE_PCC&keyword={keyword}&campaignID=ADWORDS'],fehler beheben windows 10
-- PC Cleaner EN SE,4,53014303,2001515983,PC Cleaner Variants,1342,21.0,0.0,4,5794607143,[],pc cleaner
-- PC Cleaner EN SE,4,53014303,2001515983,PC Cleaner Variants,787,21.0,0.0,4,5794607143,[],pc cleaner
-- PC Cleaner EN SE,4,53014303,2467630303,MSconfig Startup,1230,21.0,0.0,2,25739173903,[],msconfig
-- PC Cleaner EN SE,4,53014303,4242432703,Junk files,3095,21.0,0.0,4,17248179943,[],junk files
Photo Recovery_EN_SE,4,94230703,4293168343,SD card recovery,238,21.0,0.0,4,39250398943,['http://www.pchelpsoft.com/photo-recovery/info/sd-card-recovery/?tracking=PH_EN_PP_GO_SE_PR&keyword={keyword}&campaignID=ADWORDS&t=sd-card'],sd card recovery software
-- SP-Data Recovery EN SE,4,96048223,4355682823,Undelete files,1258,21.0,0.0,4,17122671463,[],undelete files
Photo Recovery_EN_SE,4,94230703,4382214823,Photo Recovery Software,655,21.0,0.0,4,39250400863,['http://www.pchelpsoft.com/photo-recovery/info/?tracking=PH_EN_PP_GO_SE_PR&keyword={keyword}&campaignID=ADWORDS&t=easy-photo-recovery'],free photo recovery software
**Uninstaller-SE-EN-CA/US,4,123458503,6113321983,EX - perfect uninstaller,40,21.0,0.0,2,26076299983,[],perfect uninstaller
PC Cleaner_ENG_AUSTRALIA_CAN_NZ_SEARCH,2,128904343,6345862543,Cclean-EX,1583,21.0,0.0,4,37154264863,[],cclean
PC Cleaner_ENG_ROW_SEARCH,2,129332503,6478942303,Pc cleaner-EX,1620,21.0,0.0,4,50911874023,['http://www.pchelpsoft.com/pc-cleaner/lp1-ms/?tracking=PH_EN_PP_GO_SE_PCC_ROW&keyword={keyword}&campaignID=ADWORDS'],pc cleaner
SP - Outlook PST_SE,4,129494743,6484870303,Scan PST exe,2119,21.0,0.0,4,37412536903,['http://www.pchelpsoft.com/windows-outlook-recovery/start/?camp=PH_EN_PP_GO_SE_PST'],scanpst exe
SP - Outlook PST_SE_AUS-NZ,4,129494863,6484876183,Inbox Repair Tool BROAD - EX,780,21.0,0.0,2,28267505743,[],inbox repair tool
SP - Outlook PST_SE-ROW,4,129505903,6484967383,Repair Outlook PST - PH,5575,21.0,0.0,4,28268012023,[],outlook pst
Hardware Helper_ENG_SE_LOGITECH,4,130541623,6565036903,Logitech.com - Downloads-EX,600,21.0,0.0,2,32926988863,[],logitech com downloads
SP-Memory Card Recovery_ENG_SE,4,132269383,6682402303,Sandisk Recovery - EX,692,21.0,0.0,4,29666123023,['http://www.pchelpsoft.com/sd-card-recovery/'],sandisk recovery
PC Cleaner_NO_SEARCH,3,134654983,7143086263,Renseprogram PC - BR,257,21.0,14.0,2,247395736280,['https://www.pchelpsoft.com/static/lp/pc-cleaner/no/?tracking=PH_NO_PP_GO_SE_PCC&keyword={keyword}&campaignID=ADWORDS'],gratis renseprogram
PC Cleaner_FR_SEARCH,2,135863623,7211216983,Ccleaner Gratuit - PH,2767,21.0,0.0,4,33682370623,[],ccleaner gratuit
PC Cleaner_FR_SEARCH,2,135863623,7211220943,Nettoyer Ordi - PH,1647,21.0,0.0,3,199168526527,['https://www.pchelpsoft.com/static/lp/pc-cleaner/fr/?tracking=PH_FR_PP_GO_SE_PCC&keyword={keyword}&campaignID=ADWORDS'],nettoyer mon ordi
PC Cleaner_FR_SEARCH,2,135863623,7211228263,C Cleaner - EX,5349,21.0,0.0,4,32495984863,[],c cleaner
PC Cleaner_FR_SEARCH,2,135863623,7211228263,C Cleaner - EX,2979,21.0,0.0,3,156029967090,['https://www.pchelpsoft.com/static/lp/pc-cleaner/fr/?tracking=PH_FR_PP_GO_SE_PCC&keyword={keyword}&campaignID=ADWORDS'],c cleaner
PC Cleaner_FR_SEARCH,2,135863623,7211228263,C Cleaner - EX,2446,21.0,9.0,3,231167588569,['https://www.pchelpsoft.com/static/lp/pc-cleaner/fr/?tracking=PH_FR_PP_GO_SE_PCC&keyword={keyword}&campaignID=ADWORDS'],c cleaner
PC Cleaner_FR_SEARCH,2,135863623,7211240743,PC Cleaner Gratuit - EX,1797,21.0,0.0,4,37411208023,[],pc cleaner gratuit
PC Cleaner_DE_SEARCH,2,137045143,7278506383,Ccleaner,4420,21.0,3.0,3,246359430610,['https://www.pchelpsoft.com/static/lp/pc-cleaner/de/?tracking=PH_DE_PP_GO_SE_PCC&keyword={keyword}&campaignID=ADWORDS'],ccleaner
PC Cleaner_DE_SEARCH,2,137045143,7278506383,Ccleaner,2177,21.0,21.0,2,302295972927,['https://www.pchelpsoft.com/static/lp/pc-cleaner/de/?tracking=PH_DE_PP_GO_SE_PCC&keyword={keyword}&campaignID=ADWORDS'],Ccleaner
PC Cleaner_DE_SEARCH,2,137045143,7278513943,PC Reinigen - BR,1190,21.0,0.0,4,54038975743,['http://www.pchelpsoft.com/pc-cleaner/de/?tracking=PH_DE_PP_GO_SE_PCC&keyword={keyword}&campaignID=ADWORDS'],pc reinigen software
PC Cleaner_DE_SEARCH,2,137045143,7278514303,PC Cleaner - BR,2648,21.0,0.0,4,155232690164,['https://www.pchelpsoft.com/pc-cleaner/de/?tracking=PH_DE_PP_GO_SE_PCC&keyword={keyword}&campaignID=ADWORDS'],pc cleaner kostenlos
PC Cleaner_ES_SEARCH,2,144566263,7729403983,Cleaner - Broad - PRIME,11107,21.0,0.0,4,38099981623,[],pc cleaner
Photo Recovery_EN_SE,4,94230703,8082038263,Recover Images - BR (+),499,21.0,0.0,4,39250397743,['http://www.pchelpsoft.com/photo-recovery/info/?tracking=PH_EN_PP_GO_SE_PR&keyword={keyword}&campaignID=ADWORDS&t=recovery-images'],+recover +images
Outlook PST Repair - GEO - Australia - $70,4,155742583,8168442103,ScanPST - BR,627,21.0,0.0,4,40338730183,['http://www.pchelpsoft.com/windows-outlook-recovery/info/inbox-repair-tool/?tracking=PH_EN_PP_GO_SE_PST_AU&campaignID=ADWORDS&keyword={keyword}'],scan pst
Outlook PST Repair - GEO - USA - $70,4,158145103,8274681823,Inbox Repair Tool,556,21.0,0.0,4,41054950183,['http://www.pchelpsoft.com/windows-outlook-recovery/info/inbox-repair-tool/?tracking=PH_EN_PP_GO_SE_PST_US&campaignID=ADWORDS&keyword={keyword}'],inbox repair tool
Outlook PST Repair - GEO - USA - $70,4,158145103,8274684103,ScanPST.exe,625,21.0,0.0,4,41054949823,['http://www.pchelpsoft.com/windows-outlook-recovery/info/inbox-repair-tool/?tracking=PH_EN_PP_GO_SE_PST_US&campaignID=ADWORDS&keyword={keyword}'],scanpst exe
Driver Updater_SE_FR_$30,4,169446943,10526166103,__DRIVER_Driver__(Broad),1748,21.0,18.0,2,330295256838,['https://www.pchelpsoft.com/driver-updater/lpfr/?tracking=PH_FR_PP_GO_SE_DU_BROAD&keyword={keyword&campaignID=ADWORDS&gclid={_gclid'],drivers
PC Cleaner_SE_SEARCH,2,178549783,11020790383,Cleaner Broad-BR,1353,21.0,0.0,4,199145802363,['https://www.pchelpsoft.com/pc-cleaner/lpse-ms/en/?tracking=PH_SE_PP_GO_SE_PCC&keyword={keyword}&campaignID=ADWORDS'],ccleaner download free
PC Cleaner_ES_SOAM_SE,4,181348183,11230963303,Cleaner - Broad - PRIME,6485,21.0,0.0,4,53993102383,['http://www.pchelpsoft.com/pc-cleaner/lpes-ar/?tracking=PH_ES_PP_GO_SE_PCC_SOAM&keyword={keyword}&campaignID=ADWORDS'],pc cleaner
Driver Updater_2019_SE_EN_V2_$30,4,187666183,11753046223,*Download Drivers- MOD BR,2265,21.0,0.0,4,54348075223,['http://www.pchelpsoft.com/driver-updater/en/?tracking=PH_EN_PP_GO_SE_DU&keyword={keyword}&campaignID=ADWORDS'],+driver +download
PC Cleaner_IT_SEARCH,2,1463370133,60097353533,CCleaner,5925,21.0,19.0,2,302611006511,['https://www.pchelpsoft.com/static/lp/pc-cleaner/it/?tracking=PH_IT_PP_GO_SE_PCC&keyword={keyword}&campaignID=ADWORDS'],ccleaner
PC Cleaner_NL_SEARCH,2,626192104,12065691343,Computer Sneller Maken,1987,20.930317,20.930317,2,324967287499,['https://www.pchelpsoft.com/static/lp/pc-cleaner/nl/?tracking=PH_NL_PP_GO_SE_PCC&keyword={keyword}&campaignID=ADWORDS'],hoe maak ik mijn computer schoon
PC Cleaner_ENG_ROW_SEARCH,2,129332503,6478935583,Cccleaner-EX,2115,20.9,19.9,2,250583296227,['https://www.pchelpsoft.com/static/lp/pc-cleaner/en/?tracking=PH_EN_PP_GO_SE_PCC_ROW&keyword={keyword}&campaignID=ADWORDS'],cccleaner
PC Cleaner_JP_SEARCH,2,11082783086,114283494608,Cleaner Broad,2984,20.9,20.9,2,463233416368,['https://www.pchelpsoft.com/static/lp/pc-cleaner/jp/?tracking=PH_JP2_PP_GO_SE_PCC&keyword={keyword}&campaignID=ADWORDS'],ccleaner
PC Cleaner_FR_SEARCH,2,135863623,31869685405,Ordinateur Lent,1167,20.85,20.85,3,247640913820,['https://www.pchelpsoft.com/static/lp/pc-cleaner/fr/?tracking=PH_FR_PP_GO_SE_PCC&keyword={keyword}&campaignID=ADWORDS'],mon ordinateur est lent
PC Cleaner_DE_SEARCH,2,137045143,7278498943,Windows aufräumen - PH,1555,20.8,20.8,2,455094138958,['https://www.pchelpsoft.com/static/lp/pc-cleaner/de/?tracking=PH_DE_PP_GO_SE_PCC&keyword={keyword}&campaignID=ADWORDS'],laptop langsam
PC Cleaner_FIN_SEARCH,2,1344629032,59186129966,Tietokoneen Puhdistus,1481,20.8,20.8,2,448331549038,['https://www.pchelpsoft.com/static/lp/pc-cleaner/fi/?tracking=PH_FI_PP_GO_SE_PCC&keyword={keyword}&campaignID=ADWORDS'],tietokoneen puhdistusohjelma
PC Cleaner_DE_SEARCH,2,137045143,7278493783,Cleaner download - PH,1889,20.754634,20.754634,2,302295972702,['https://www.pchelpsoft.com/static/lp/pc-cleaner/de/?tracking=PH_DE_PP_GO_SE_PCC&keyword={keyword}&campaignID=ADWORDS'],download cleaner
PC Cleaner_DK_SEARCH,2,953714811,120662126849,Langsom Computer V2,849,20.7211,20.7211,2,499343628684,['https://www.pchelpsoft.com/static/lp/pc-cleaner/dk/?tracking=PH_DK_PP_GO_SE_PCC&keyword={keyword}&campaignID=ADWORDS'],windows 10 langsom opstart
PC Cleaner_ES_SOAM_SEARCH,2,11205724530,109546646083,C Cleaner - Gratis,6807,20.696057,20.696057,2,468176118659,['https://www.pchelpsoft.com/static/lp/pc-cleaner/es/?tracking=PH_ES_PP_GO_SE_PCC_SOAM&keyword={keyword}&campaignID=ADWORDS'],c cleaner gratis
PC Cleaner_DE_SEARCH,2,137045143,7278498943,Windows aufräumen - PH,2421,20.670411,20.670411,2,455094138958,['https://www.pchelpsoft.com/static/lp/pc-cleaner/de/?tracking=PH_DE_PP_GO_SE_PCC&keyword={keyword}&campaignID=ADWORDS'],systemreparatur windows 10
PC Cleaner_DE_SEARCH,2,137045143,7278498943,Windows aufräumen - PH,1146,20.6,20.6,2,463889122504,['https://www.pchelpsoft.com/static/lp/pc-cleaner/de/?tracking=PH_DE_PP_GO_SE_PCC&keyword={keyword}&campaignID=ADWORDS'],laptop langsam
PC Cleaner_ENG_UK_SEARCH,2,14000585253,125531529816,Ccleaner,1565,20.579589,20.579589,2,535327818465,['https://www.pchelpsoft.com/static/lp/pc-cleaner/uk/?tracking=PH_EN_PP_GO_SE_PCC_UK&keyword={keyword}&campaignID=ADWORDS'],ccleaner free
PC Cleaner_ENG_ROW_SEARCH,2,129332503,6486784063,Cleaner Broad-BR,4319,20.55371,20.55371,2,271597733976,['https://www.pchelpsoft.com/static/lp/pc-cleaner/en/?tracking=PH_EN_PP_GO_SE_PCC_ROW&keyword={keyword}&campaignID=ADWORDS'],my computer is slow how do i fix it
PC Cleaner_FR_SEARCH,2,135863623,7211242783,Ccleaner Télécharger - BR,1990,20.55,20.55,3,250583867970,['http://www.pchelpsoft.com/pc-cleaner/lpfr-ms/?tracking=PH_FR_PP_GO_SE_PCC&keyword={keyword}&campaignID=ADWORDS'],nettoyage du pc gratuit
PC Cleaner_ENG_AUSTRALIA_CAN_NZ_SEARCH,2,128904343,6345858223,Pc cleaner-EX - PRIME,802,20.5,20.5,2,271634286398,['https://www.pchelpsoft.com/static/lp/pc-cleaner/en/?tracking=PH_EN_PP_GO_SE_PCC&keyword={keyword}&campaignID=ADWORDS'],pccleaner
PC Cleaner_ENG_ROW_SEARCH,2,129332503,6486784063,Cleaner Broad-BR,2714,20.5,20.5,2,271597733976,['https://www.pchelpsoft.com/static/lp/pc-cleaner/en/?tracking=PH_EN_PP_GO_SE_PCC_ROW&keyword={keyword}&campaignID=ADWORDS'],duplicate remover free
PC Cleaner_DE_SEARCH,2,137045143,8100864463,Pc Kostenlos,1180,20.5,20.5,2,451505064179,['https://www.pchelpsoft.com/static/lp/pc-cleaner/de/?tracking=PH_DE_PP_GO_SE_PCC&keyword={keyword}&campaignID=ADWORDS'],windows leistung optimieren
PC Cleaner_FR_SEARCH,2,135863623,31869685405,Ordinateur Lent,1563,20.5,20.5,2,301405467521,['https://www.pchelpsoft.com/static/lp/pc-cleaner/fr/?tracking=PH_FR_PP_GO_SE_PCC&keyword={keyword}&campaignID=ADWORDS'],ordinateur très lent
PC Cleaner_ENG_US_SEARCH,2,1489522747,56977139029,Pc cleaner PRIME,731,20.5,20.5,3,284756641179,['https://www.pchelpsoft.com/static/lp/pc-cleaner/en-lp/?tracking=PH_EN_PP_GO_SE_PCC_US&keyword={keyword}&campaignID=ADWORDS'],cleaner system
PC Cleaner_ENG_US_SEARCH,2,1489522747,56977140909,Computer clean up-EX,923,20.5,20.5,2,497791521539,['https://www.pchelpsoft.com/static/lp/pc-cleaner/en/?tracking=PH_EN_PP_GO_SE_PCC_US&keyword={keyword}&campaignID=ADWORDS'],defragment my computer
PC Cleaner_ENG_US_SEARCH,2,1489522747,67569860568,SpeedUpMyPC - COMP,336,20.5,20.5,2,427429584463,['https://www.pchelpsoft.com/static/lp/pc-cleaner/en/?tracking=PH_EN_PP_GO_SE_PCC_US&keyword={keyword}&campaignID=ADWORDS'],how to make your pc faster windows 10
PC Cleaner_ENG_UK_SEARCH,2,14000585253,125531535536,Computer clean up-PH,1228,20.5,20.5,2,535327830420,['https://www.pchelpsoft.com/static/lp/pc-cleaner/uk/?tracking=PH_EN_PP_GO_SE_PCC_UK&keyword={keyword}&campaignID=ADWORDS'],clean up my computer
PC Cleaner_DE_SEARCH,2,137045143,8100864463,Pc Kostenlos,1147,20.48,20.48,2,451505064179,['https://www.pchelpsoft.com/static/lp/pc-cleaner/de/?tracking=PH_DE_PP_GO_SE_PCC&keyword={keyword}&campaignID=ADWORDS'],pc aufräumer kostenlos
PC Cleaner_ENG_AUSTRALIA_CAN_NZ_SEARCH,2,128904343,7792385383,Computer clean up-PH,553,20.4,20.4,2,448088392531,['https://www.pchelpsoft.com/static/lp/pc-cleaner/en/?tracking=PH_EN_PP_GO_SE_PCC&keyword={keyword}&campaignID=ADWORDS'],computer cleaner program
PC Cleaner_ENG_US_SEARCH,2,1489522747,56977148109,Computer clean up-PH,448,20.4,20.4,2,420999617265,['https://www.pchelpsoft.com/static/lp/pc-cleaner/en/?tracking=PH_EN_PP_GO_SE_PCC_US&keyword={keyword}&campaignID=ADWORDS'],cleanup computer
PC Cleaner_FR_SEARCH,2,135863623,7211240143,PC Cleaner - EX - PRIME,2460,20.38599,20.38599,2,301405467113,['https://www.pchelpsoft.com/static/lp/pc-cleaner/fr/?tracking=PH_FR_PP_GO_SE_PCC&keyword={keyword}&campaignID=ADWORDS'],c cleaner
PC Cleaner_ENG_US_SEARCH,2,1489522747,56977147189,Cleaner Broad-BR,959,20.31245,20.31245,3,284802180208,['https://www.pchelpsoft.com/static/lp/pc-cleaner/en-lp/?tracking=PH_EN_PP_GO_SE_PCC_US&keyword={keyword}&campaignID=ADWORDS'],ccleaner
PC Cleaner_ENG_US_SEARCH,2,1489522747,56977147189,Cleaner Broad-BR,825,20.272336,20.272336,2,497791521596,['https://www.pchelpsoft.com/static/lp/pc-cleaner/en/?tracking=PH_EN_PP_GO_SE_PCC_US&keyword={keyword}&campaignID=ADWORDS'],completely free pc cleaner
PC Cleaner_ENG_ROW_SEARCH,2,129332503,7792397143,Clean My PC-PH,1125,20.166668,20.166668,2,250583296986,['https://www.pchelpsoft.com/static/lp/pc-cleaner/en/?tracking=PH_EN_PP_GO_SE_PCC_ROW&keyword={keyword}&campaignID=ADWORDS'],clean computer space
PC Cleaner_ENG_UK_SEARCH,2,14000585253,125531536296,Clean My Computer-PH,947,20.126561,20.126561,2,535453173320,['https://www.pchelpsoft.com/static/lp/pc-cleaner/uk/?tracking=PH_EN_PP_GO_SE_PCC_UK&keyword={keyword}&campaignID=ADWORDS'],clean my computer free
PC Cleaner_ENG_ROW_SEARCH,2,129332503,7792400383,My Clean PC-EX,6290,20.063691,20.063691,2,271597733889,['https://www.pchelpsoft.com/static/lp/pc-cleaner/en/?tracking=PH_EN_PP_GO_SE_PCC_ROW&keyword={keyword}&campaignID=ADWORDS'],clean sweep pc
PC Cleaner_SE_SEARCH,2,178549783,44523911433,Snabbare PC - MOD BR,990,20.05166,20.05166,2,551196878829,['https://www.pchelpsoft.com/static/lp/pc-cleaner/se/?tracking=PH_SE_PP_GO_SE_PCC&keyword={keyword&campaignID=ADWORDS'],dator snabbare
PC Cleaner_DE_SEARCH,2,137045143,10519187143,PC Schneller Machen - PH,730,20.033655,20.033655,2,593838806606,['https://www.pchelpsoft.com/static/lp/pc-cleaner/de/?tracking=PH_DE_PP_GO_SE_PCC&keyword={keyword}&campaignID=ADWORDS'],computer schneller machen kostenlos
Hardware Helper Search English - Europe,4,90665503,4069006063,nikon drivers,7,20.0,0.0,2,15321333103,[],nikon drivers
-- PC Cleaner EN SE,4,53014303,4179077863,Clean up Computer,1230,20.0,0.0,4,17248178743,[],clean up computer
-- PC Cleaner EN SE,4,53014303,4179077983,Clean up Utility,1600,20.0,0.0,4,17248178863,[],windows cleanup utility
-- SP-Data Recovery EN SE,4,96048223,4354901263,Recover deleted files,559,20.0,0.0,4,21589307743,[],how do i recover deleted files
Photo Recovery_EN_SE,4,94230703,4382214823,Photo Recovery Software,670,20.0,0.0,4,17270305303,[],photo recover software
Photo Recovery_EN_SE,4,94230703,4482226423,Undelete + sd card,560,20.0,0.0,4,17750787823,[],undelete sd card
-- SP-Outlook PST EN SE,4,98111023,4486590583,scanpst,1105,20.0,0.0,4,25940912983,[],scanpst
Photo Recovery_EN_SE,4,94230703,4772923663,Card recovery software,2092,20.0,0.0,4,38351939383,[],card recovery freeware
PCHelpSoft_ALL_SE_BRAND,4,114424663,5823890263,-- pc helpsoft,192,20.0,0.0,4,24132370423,[],pc helpsoft
**Uninstaller-SE-EN-CA/US,4,123458503,6106007623,EX - uninstalling program,37,20.0,0.0,2,25976073463,[],uninstalling programs
PC Cleaner_ENG_AUSTRALIA_CAN_NZ_SEARCH,2,128904343,6345858223,Pc cleaner-EX - PRIME,476,20.0,0.0,4,39041215303,[],pc cleaner
PC Cleaner_ENG_AUSTRALIA_CAN_NZ_SEARCH,2,128904343,6345858223,Pc cleaner-EX - PRIME,646,20.0,0.0,4,39581016103,['http://www.pchelpsoft.com/pc-cleaner/lp1-ms/?tracking=PH_EN_PP_GO_SE_PCC&keyword={keyword}&campaignID=ADWORDS'],pc cleaner
PC Cleaner_ENG_AUSTRALIA_CAN_NZ_SEARCH,2,128904343,6345858343,Pc cleaner-PH - PRIME,790,20.0,0.0,4,39581018983,['http://www.pchelpsoft.com/pc-cleaner/lp1-ms/?tracking=PH_EN_PP_GO_SE_PCC&keyword={keyword}&campaignID=ADWORDS'],pc cleaner
PC Cleaner_ENG_AUSTRALIA_CAN_NZ_SEARCH,2,128904343,6345859183,PCCleaner-EX,735,20.0,0.0,4,27685075783,[],pccleaner
-- Hardware Helper_SE_BRAND_UK-IRE,4,129245743,6473751223,--Exact match,514,20.0,0.0,2,28004532943,[],hardware helper
-- Hardware Helper_SE_BRAND_EUR_NoEng,4,129331783,6478874743,--Exact match,351,20.0,0.0,2,28146886903,[],hardware helper
Hardware Helper_ENG_SE_LOGITECH,4,130541623,6565034023,Logitech downloads-EX,1473,20.0,0.0,2,29074586863,[],logitech downloads
SP-Memory Card Recovery_ENG_SE,4,132269383,6682396183,Corrupt SD Card - PH,1207,20.0,0.0,4,29666104783,['http://www.pchelpsoft.com/sd-card-recovery/'],corrupt sd card
PC Cleaner_NO_SEARCH,3,134654983,7143086383,Rens PC - BR,399,20.0,0.0,4,49823351383,['http://www.pchelpsoft.com/pc-cleaner/lpno-ms/?tracking=PH_NO_PP_GO_SE_PCC&keyword={keyword}&campaignID=ADWORDS&gclid=test'],rens pc
PC Cleaner_NO_SEARCH,3,134654983,7143100543,Raskere PC - PH,275,20.0,0.0,4,155232685847,['https://www.pchelpsoft.com/pc-cleaner/lpno-ms/?tracking=PH_NO_PP_GO_SE_PCC&keyword={keyword}&campaignID=ADWORDS'],raskere pc
PC Cleaner_FR_SEARCH,2,135863623,7211211103,C Cleaner - PH,2229,20.0,19.0,2,301405466870,['https://www.pchelpsoft.com/static/lp/pc-cleaner/fr/?tracking=PH_FR_PP_GO_SE_PCC&keyword={keyword}&campaignID=ADWORDS'],c cleaner
PC Cleaner_FR_SEARCH,2,135863623,7211233543,Ccleaner - EX - PRIME,2813,20.0,0.0,4,32495710543,[],ccleaner
PC Cleaner_FR_SEARCH,2,135863623,7211234143,Ccleaner Gratuit - EX,544,20.0,0.0,4,32429441743,[],ccleaner gratuit
PC Cleaner_FR_SEARCH,2,135863623,7211238343,Nettoyer Ordinateur - EX,1894,20.0,0.0,4,33682366783,[],nettoyer ordinateur
PC Cleaner_FR_SEARCH,2,135863623,7211242783,Ccleaner Télécharger - BR,1998,20.0,20.0,3,250583867970,['http://www.pchelpsoft.com/pc-cleaner/lpfr-ms/?tracking=PH_FR_PP_GO_SE_PCC&keyword={keyword}&campaignID=ADWORDS'],nettoyeur pc cleaner gratuit
PC Cleaner_DE_SEARCH,2,137045143,7278498943,Windows aufräumen - PH,777,20.0,20.0,2,463889122504,['https://www.pchelpsoft.com/static/lp/pc-cleaner/de/?tracking=PH_DE_PP_GO_SE_PCC&keyword={keyword}&campaignID=ADWORDS'],pc zu langsam
PC Cleaner_DE_SEARCH,2,137045143,7278512743,PC Reinigungsprogramm - EX,597,20.0,20.0,3,246378306395,['https://www.pchelpsoft.com/static/lp/pc-cleaner/de/?tracking=PH_DE_PP_GO_SE_PCC&keyword={keyword}&campaignID=ADWORDS'],pc reinigungsprogramm
PC Cleaner_ES_SEARCH,2,144566263,7704728863,Limpiar PC,3451,20.0,0.0,4,36622637383,[],limpiar pc
PC Cleaner_EN_RSLA_2015_$34.00,4,170813023,10628057383,Clean My Computer-PH,840,20.0,0.0,4,47032620463,['http://www.pchelpsoft.com/pc-cleaner/lp1-ms/?tracking=PH_EN_PP_GO_SE_RSLA_PCC&keyword={keyword}&campaignID=ADWORDS'],clean my computer for free
Driver Updater_2019_SE_EN_V2_$30,4,187666183,11753041183,*Graphics Drivers- MOD BR,766,20.0,0.0,4,54348070543,['http://www.pchelpsoft.com/driver-updater/en/?tracking=PH_EN_PP_GO_SE_DU&keyword={keyword}&campaignID=ADWORDS'],+graphics +drivers
PC Cleaner_NL_SEARCH,2,626192104,12065691223,Schoonmaak,949,20.0,20.0,2,641096919100,['https://www.pchelpsoft.com/static/lp/pc-cleaner/nl/?tracking=PH_NL_PP_GO_SE_PCC&keyword={keyword}&campaignID=ADWORDS'],pc opkuisen
PC Cleaner_FR_SEARCH,2,135863623,31869685405,Ordinateur Lent,842,20.0,6.0,3,248844160260,['https://www.pchelpsoft.com/static/lp/pc-cleaner/fr/?tracking=PH_FR_PP_GO_SE_PCC&keyword={keyword}&campaignID=ADWORDS'],ordinateur lent que faire
PC Cleaner_DK_SEARCH,2,953714811,120662126569,Speed Up PC V2,500,20.0,20.0,2,499343628627,['https://www.pchelpsoft.com/static/lp/pc-cleaner/dk/?tracking=PH_DK_PP_GO_SE_PCC&keyword={keyword}&campaignID=ADWORDS'],Speed Up PC
PC Cleaner_NL_SEARCH,2,626192104,12065691223,Schoonmaak,1092,19.9,19.9,2,330294971505,['https://www.pchelpsoft.com/static/lp/pc-cleaner/nl/?tracking=PH_NL_PP_GO_SE_PCC&keyword={keyword}&campaignID=ADWORDS'],pc programma
